
 CHARACTERS IN INTEGER FIELD    =   7
 OUTPUT DISPLAY TYPE            =   E 
 CHARACTERS PER OUTPUT FIELD    =  15
 CHARACTERS AFTER DECIMAL POINT =   5
 LINES PER PAGE                 =****
 CHARACTERS PER LINE            = 140

 PRINT S    NODAL SOLUTION PER NODE

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.2     18.2     ***
 DISTRIBUTED ANSYS Academic Teaching Introductory              

 01055371  VERSION=WINDOWS x64   23:59:06  FEB 18, 2018 CP=      0.797

 Simple Cube--Static Structural (B5)                                           


 
  ***** POST1 NODAL STRESS LISTING *****                                       
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING X,Y,Z VALUES ARE IN GLOBAL COORDINATES                         
 
    NODE       SX             SY             SZ             SXY            SYZ            SXZ     
     724    0.22467E+000   0.29390E+001   0.00000E+000  -0.64301E-001   0.00000E+000   0.00000E+000
     725    0.20936E+000   0.30977E+001   0.00000E+000  -0.69271E-001   0.00000E+000   0.00000E+000
     726    0.19263E+000   0.32564E+001   0.00000E+000  -0.73627E-001   0.00000E+000   0.00000E+000
     727    0.17468E+000   0.34145E+001   0.00000E+000  -0.77420E-001   0.00000E+000   0.00000E+000
     728    0.15577E+000   0.35716E+001   0.00000E+000  -0.80698E-001   0.00000E+000   0.00000E+000
     729    0.13622E+000   0.37268E+001   0.00000E+000  -0.83483E-001   0.00000E+000   0.00000E+000
     730    0.11641E+000   0.38797E+001   0.00000E+000  -0.85757E-001   0.00000E+000   0.00000E+000
     731    0.96783E-001   0.40293E+001   0.00000E+000  -0.87427E-001   0.00000E+000   0.00000E+000
     732    0.77826E-001   0.41748E+001   0.00000E+000  -0.88299E-001   0.00000E+000   0.00000E+000
     733    0.60066E-001   0.43156E+001   0.00000E+000  -0.88049E-001   0.00000E+000   0.00000E+000
     734    0.44025E-001   0.44509E+001   0.00000E+000  -0.86198E-001   0.00000E+000   0.00000E+000
     735    0.30179E-001   0.45800E+001   0.00000E+000  -0.82107E-001   0.00000E+000   0.00000E+000
     736    0.18899E-001   0.47027E+001   0.00000E+000  -0.74991E-001   0.00000E+000   0.00000E+000
     737    0.10398E-001   0.48188E+001   0.00000E+000  -0.63965E-001   0.00000E+000   0.00000E+000
     738    0.46792E-002   0.49287E+001   0.00000E+000  -0.48122E-001   0.00000E+000   0.00000E+000
     739    0.15147E-002   0.50332E+001   0.00000E+000  -0.26638E-001   0.00000E+000   0.00000E+000
     740    0.26023E-002  -0.14977E+001   0.00000E+000   0.15434E-001   0.00000E+000   0.00000E+000
     741    0.72282E-002  -0.13564E+001   0.00000E+000   0.30090E-001   0.00000E+000   0.00000E+000
     742    0.14500E-001  -0.12204E+001   0.00000E+000   0.43814E-001   0.00000E+000   0.00000E+000
     743    0.24001E-001  -0.10888E+001   0.00000E+000   0.56563E-001   0.00000E+000   0.00000E+000
     744    0.35334E-001  -0.96094E+000   0.00000E+000   0.68247E-001   0.00000E+000   0.00000E+000
     745    0.48142E-001  -0.83600E+000   0.00000E+000   0.78749E-001   0.00000E+000   0.00000E+000
     746    0.62103E-001  -0.71335E+000   0.00000E+000   0.87943E-001   0.00000E+000   0.00000E+000
     747    0.76936E-001  -0.59239E+000   0.00000E+000   0.95706E-001   0.00000E+000   0.00000E+000
     748    0.92391E-001  -0.47260E+000   0.00000E+000   0.10193E+000   0.00000E+000   0.00000E+000
     749    0.10825E+000  -0.35352E+000   0.00000E+000   0.10655E+000   0.00000E+000   0.00000E+000
     750    0.12430E+000  -0.23474E+000   0.00000E+000   0.10950E+000   0.00000E+000   0.00000E+000
     751    0.14037E+000  -0.11587E+000   0.00000E+000   0.11077E+000   0.00000E+000   0.00000E+000
     752    0.15628E+000   0.34093E-002   0.00000E+000   0.11037E+000   0.00000E+000   0.00000E+000
     753    0.17185E+000   0.12342E+000   0.00000E+000   0.10835E+000   0.00000E+000   0.00000E+000
     754    0.18692E+000   0.24445E+000   0.00000E+000   0.10476E+000   0.00000E+000   0.00000E+000
     755    0.20133E+000   0.36677E+000   0.00000E+000   0.99709E-001   0.00000E+000   0.00000E+000
     756    0.21491E+000   0.49061E+000   0.00000E+000   0.93290E-001   0.00000E+000   0.00000E+000
     757    0.22751E+000   0.61621E+000   0.00000E+000   0.85635E-001   0.00000E+000   0.00000E+000
     758    0.23899E+000   0.74376E+000   0.00000E+000   0.76884E-001   0.00000E+000   0.00000E+000
     759    0.24920E+000   0.87344E+000   0.00000E+000   0.67189E-001   0.00000E+000   0.00000E+000
     760    0.25802E+000   0.10054E+001   0.00000E+000   0.56711E-001   0.00000E+000   0.00000E+000
     761    0.26531E+000   0.11397E+001   0.00000E+000   0.45617E-001   0.00000E+000   0.00000E+000
     762    0.27098E+000   0.12766E+001   0.00000E+000   0.34078E-001   0.00000E+000   0.00000E+000
     763    0.27493E+000   0.14159E+001   0.00000E+000   0.22267E-001   0.00000E+000   0.00000E+000
     764    0.27709E+000   0.15579E+001   0.00000E+000   0.10352E-001   0.00000E+000   0.00000E+000
     765    0.27739E+000   0.17023E+001   0.00000E+000  -0.15038E-002   0.00000E+000   0.00000E+000
     766    0.27579E+000   0.18492E+001   0.00000E+000  -0.13146E-001   0.00000E+000   0.00000E+000
     767    0.27228E+000   0.19985E+001   0.00000E+000  -0.24433E-001   0.00000E+000   0.00000E+000
     768    0.26686E+000   0.21500E+001   0.00000E+000  -0.35239E-001   0.00000E+000   0.00000E+000
     769    0.25954E+000   0.23036E+001   0.00000E+000  -0.45456E-001   0.00000E+000   0.00000E+000
     770    0.25038E+000   0.24590E+001   0.00000E+000  -0.54998E-001   0.00000E+000   0.00000E+000
     771    0.23944E+000   0.26159E+001   0.00000E+000  -0.63797E-001   0.00000E+000   0.00000E+000
     772    0.22682E+000   0.27740E+001   0.00000E+000  -0.71811E-001   0.00000E+000   0.00000E+000
     773    0.21265E+000   0.29330E+001   0.00000E+000  -0.79016E-001   0.00000E+000   0.00000E+000
     774    0.19708E+000   0.30924E+001   0.00000E+000  -0.85406E-001   0.00000E+000   0.00000E+000
     775    0.18032E+000   0.32518E+001   0.00000E+000  -0.90985E-001   0.00000E+000   0.00000E+000
     776    0.16258E+000   0.34106E+001   0.00000E+000  -0.95760E-001   0.00000E+000   0.00000E+000
     777    0.14415E+000   0.35683E+001   0.00000E+000  -0.99727E-001   0.00000E+000   0.00000E+000
     778    0.12536E+000   0.37242E+001   0.00000E+000  -0.10286E+000   0.00000E+000   0.00000E+000
     779    0.10656E+000   0.38778E+001   0.00000E+000  -0.10508E+000   0.00000E+000   0.00000E+000
     780    0.88162E-001   0.40283E+001   0.00000E+000  -0.10625E+000   0.00000E+000   0.00000E+000
     781    0.70605E-001   0.41750E+001   0.00000E+000  -0.10613E+000   0.00000E+000   0.00000E+000
     782    0.54330E-001   0.43173E+001   0.00000E+000  -0.10441E+000   0.00000E+000   0.00000E+000
     783    0.39762E-001   0.44546E+001   0.00000E+000  -0.10062E+000   0.00000E+000   0.00000E+000
     784    0.27269E-001   0.45865E+001   0.00000E+000  -0.94190E-001   0.00000E+000   0.00000E+000
     785    0.17128E-001   0.47127E+001   0.00000E+000  -0.84468E-001   0.00000E+000   0.00000E+000
     786    0.94796E-002   0.48332E+001   0.00000E+000  -0.70737E-001   0.00000E+000   0.00000E+000
     787    0.43050E-002   0.49483E+001   0.00000E+000  -0.52293E-001   0.00000E+000   0.00000E+000
     788    0.14103E-002   0.50586E+001   0.00000E+000  -0.28525E-001   0.00000E+000   0.00000E+000
     789    0.25768E-002  -0.14811E+001   0.00000E+000   0.18639E-001   0.00000E+000   0.00000E+000
     790    0.71713E-002  -0.13409E+001   0.00000E+000   0.36152E-001   0.00000E+000   0.00000E+000
     791    0.14418E-001  -0.12060E+001   0.00000E+000   0.52316E-001   0.00000E+000   0.00000E+000
     792    0.23919E-001  -0.10756E+001   0.00000E+000   0.67102E-001   0.00000E+000   0.00000E+000
     793    0.35292E-001  -0.94905E+000   0.00000E+000   0.80448E-001   0.00000E+000   0.00000E+000
     794    0.48183E-001  -0.82552E+000   0.00000E+000   0.92273E-001   0.00000E+000   0.00000E+000
     795    0.62267E-001  -0.70439E+000   0.00000E+000   0.10249E+000   0.00000E+000   0.00000E+000
     796    0.77252E-001  -0.58505E+000   0.00000E+000   0.11100E+000   0.00000E+000   0.00000E+000
     797    0.92876E-001  -0.46696E+000   0.00000E+000   0.11774E+000   0.00000E+000   0.00000E+000
     798    0.10890E+000  -0.34963E+000   0.00000E+000   0.12264E+000   0.00000E+000   0.00000E+000
     799    0.12511E+000  -0.23263E+000   0.00000E+000   0.12569E+000   0.00000E+000   0.00000E+000
     800    0.14130E+000  -0.11554E+000   0.00000E+000   0.12686E+000   0.00000E+000   0.00000E+000
     801    0.15728E+000   0.19926E-002   0.00000E+000   0.12619E+000   0.00000E+000   0.00000E+000
     802    0.17288E+000   0.12032E+000   0.00000E+000   0.12372E+000   0.00000E+000   0.00000E+000
     803    0.18791E+000   0.23974E+000   0.00000E+000   0.11953E+000   0.00000E+000   0.00000E+000
     804    0.20221E+000   0.36055E+000   0.00000E+000   0.11369E+000   0.00000E+000   0.00000E+000
     805    0.21561E+000   0.48301E+000   0.00000E+000   0.10634E+000   0.00000E+000   0.00000E+000
     806    0.22796E+000   0.60736E+000   0.00000E+000   0.97590E-001   0.00000E+000   0.00000E+000
     807    0.23910E+000   0.73382E+000   0.00000E+000   0.87602E-001   0.00000E+000   0.00000E+000
     808    0.24890E+000   0.86256E+000   0.00000E+000   0.76533E-001   0.00000E+000   0.00000E+000
     809    0.25723E+000   0.99376E+000   0.00000E+000   0.64556E-001   0.00000E+000   0.00000E+000
     810    0.26396E+000   0.11275E+001   0.00000E+000   0.51850E-001   0.00000E+000   0.00000E+000
     811    0.26900E+000   0.12639E+001   0.00000E+000   0.38602E-001   0.00000E+000   0.00000E+000
     812    0.27225E+000   0.14031E+001   0.00000E+000   0.25000E-001   0.00000E+000   0.00000E+000
     813    0.27366E+000   0.15450E+001   0.00000E+000   0.11230E-001   0.00000E+000   0.00000E+000
     814    0.27317E+000   0.16895E+001   0.00000E+000  -0.25229E-002   0.00000E+000   0.00000E+000
     815    0.27076E+000   0.18367E+001   0.00000E+000  -0.16085E-001   0.00000E+000   0.00000E+000
     816    0.26643E+000   0.19865E+001   0.00000E+000  -0.29293E-001   0.00000E+000   0.00000E+000
     817    0.26019E+000   0.21386E+001   0.00000E+000  -0.41998E-001   0.00000E+000   0.00000E+000
     818    0.25210E+000   0.22928E+001   0.00000E+000  -0.54068E-001   0.00000E+000   0.00000E+000
     819    0.24223E+000   0.24489E+001   0.00000E+000  -0.65391E-001   0.00000E+000   0.00000E+000
     820    0.23067E+000   0.26067E+001   0.00000E+000  -0.75876E-001   0.00000E+000   0.00000E+000
     821    0.21755E+000   0.27657E+001   0.00000E+000  -0.85450E-001   0.00000E+000   0.00000E+000
     822    0.20303E+000   0.29256E+001   0.00000E+000  -0.94062E-001   0.00000E+000   0.00000E+000
     823    0.18728E+000   0.30859E+001   0.00000E+000  -0.10167E+000   0.00000E+000   0.00000E+000
     824    0.17053E+000   0.32462E+001   0.00000E+000  -0.10825E+000   0.00000E+000   0.00000E+000
     825    0.15303E+000   0.34059E+001   0.00000E+000  -0.11376E+000   0.00000E+000   0.00000E+000
     826    0.13506E+000   0.35646E+001   0.00000E+000  -0.11817E+000   0.00000E+000   0.00000E+000
     827    0.11693E+000   0.37216E+001   0.00000E+000  -0.12140E+000   0.00000E+000   0.00000E+000
     828    0.99007E-001   0.38763E+001   0.00000E+000  -0.12335E+000   0.00000E+000   0.00000E+000
     829    0.81646E-001   0.40281E+001   0.00000E+000  -0.12384E+000   0.00000E+000   0.00000E+000
     830    0.65231E-001   0.41764E+001   0.00000E+000  -0.12264E+000   0.00000E+000   0.00000E+000
     831    0.50136E-001   0.43207E+001   0.00000E+000  -0.11941E+000   0.00000E+000   0.00000E+000
     832    0.36709E-001   0.44605E+001   0.00000E+000  -0.11374E+000   0.00000E+000   0.00000E+000
     833    0.25238E-001   0.45954E+001   0.00000E+000  -0.10515E+000   0.00000E+000   0.00000E+000
     834    0.15931E-001   0.47254E+001   0.00000E+000  -0.93061E-001   0.00000E+000   0.00000E+000
     835    0.88860E-002   0.48502E+001   0.00000E+000  -0.76907E-001   0.00000E+000   0.00000E+000
     836    0.40783E-002   0.49703E+001   0.00000E+000  -0.56137E-001   0.00000E+000   0.00000E+000
     837    0.13533E-002   0.50861E+001   0.00000E+000  -0.30296E-001   0.00000E+000   0.00000E+000
     838    0.25618E-002  -0.14614E+001   0.00000E+000   0.21820E-001   0.00000E+000   0.00000E+000
     839    0.71385E-002  -0.13227E+001   0.00000E+000   0.42186E-001   0.00000E+000   0.00000E+000
     840    0.14373E-001  -0.11894E+001   0.00000E+000   0.60807E-001   0.00000E+000   0.00000E+000
     841    0.23881E-001  -0.10606E+001   0.00000E+000   0.77661E-001   0.00000E+000   0.00000E+000
     842    0.35292E-001  -0.93567E+000   0.00000E+000   0.92709E-001   0.00000E+000   0.00000E+000
     843    0.48255E-001  -0.81387E+000   0.00000E+000   0.10590E+000   0.00000E+000   0.00000E+000
     844    0.62444E-001  -0.69454E+000   0.00000E+000   0.11716E+000   0.00000E+000   0.00000E+000
     845    0.77561E-001  -0.57708E+000   0.00000E+000   0.12645E+000   0.00000E+000   0.00000E+000
     846    0.93334E-001  -0.46092E+000   0.00000E+000   0.13370E+000   0.00000E+000   0.00000E+000
     847    0.10951E+000  -0.34556E+000   0.00000E+000   0.13890E+000   0.00000E+000   0.00000E+000
     848    0.12587E+000  -0.23054E+000   0.00000E+000   0.14202E+000   0.00000E+000   0.00000E+000
     849    0.14219E+000  -0.11542E+000   0.00000E+000   0.14307E+000   0.00000E+000   0.00000E+000
     850    0.15828E+000   0.19119E-003   0.00000E+000   0.14208E+000   0.00000E+000   0.00000E+000
     851    0.17393E+000   0.11665E+000   0.00000E+000   0.13912E+000   0.00000E+000   0.00000E+000
     852    0.18898E+000   0.23429E+000   0.00000E+000   0.13424E+000   0.00000E+000   0.00000E+000
     853    0.20323E+000   0.35343E+000   0.00000E+000   0.12757E+000   0.00000E+000   0.00000E+000
     854    0.21653E+000   0.47435E+000   0.00000E+000   0.11920E+000   0.00000E+000   0.00000E+000
     855    0.22871E+000   0.59731E+000   0.00000E+000   0.10929E+000   0.00000E+000   0.00000E+000
     856    0.23962E+000   0.72252E+000   0.00000E+000   0.97995E-001   0.00000E+000   0.00000E+000
     857    0.24911E+000   0.85020E+000   0.00000E+000   0.85479E-001   0.00000E+000   0.00000E+000
     858    0.25706E+000   0.98052E+000   0.00000E+000   0.71929E-001   0.00000E+000   0.00000E+000
     859    0.26334E+000   0.11136E+001   0.00000E+000   0.57541E-001   0.00000E+000   0.00000E+000
     860    0.26787E+000   0.12495E+001   0.00000E+000   0.42518E-001   0.00000E+000   0.00000E+000
     861    0.27055E+000   0.13884E+001   0.00000E+000   0.27067E-001   0.00000E+000   0.00000E+000
     862    0.27133E+000   0.15302E+001   0.00000E+000   0.11395E-001   0.00000E+000   0.00000E+000
     863    0.27018E+000   0.16748E+001   0.00000E+000  -0.42907E-002   0.00000E+000   0.00000E+000
     864    0.26708E+000   0.18223E+001   0.00000E+000  -0.19793E-001   0.00000E+000   0.00000E+000
     865    0.26204E+000   0.19725E+001   0.00000E+000  -0.34922E-001   0.00000E+000   0.00000E+000
     866    0.25511E+000   0.21252E+001   0.00000E+000  -0.49505E-001   0.00000E+000   0.00000E+000
     867    0.24635E+000   0.22802E+001   0.00000E+000  -0.63383E-001   0.00000E+000   0.00000E+000
     868    0.23587E+000   0.24372E+001   0.00000E+000  -0.76417E-001   0.00000E+000   0.00000E+000
     869    0.22378E+000   0.25959E+001   0.00000E+000  -0.88488E-001   0.00000E+000   0.00000E+000
     870    0.21024E+000   0.27559E+001   0.00000E+000  -0.99497E-001   0.00000E+000   0.00000E+000
     871    0.19542E+000   0.29169E+001   0.00000E+000  -0.10936E+000   0.00000E+000   0.00000E+000
     872    0.17954E+000   0.30783E+001   0.00000E+000  -0.11801E+000   0.00000E+000   0.00000E+000
     873    0.16283E+000   0.32398E+001   0.00000E+000  -0.12539E+000   0.00000E+000   0.00000E+000
     874    0.14554E+000   0.34008E+001   0.00000E+000  -0.13144E+000   0.00000E+000   0.00000E+000
     875    0.12797E+000   0.35607E+001   0.00000E+000  -0.13608E+000   0.00000E+000   0.00000E+000
     876    0.11043E+000   0.37191E+001   0.00000E+000  -0.13922E+000   0.00000E+000   0.00000E+000
     877    0.93236E-001   0.38753E+001   0.00000E+000  -0.14073E+000   0.00000E+000   0.00000E+000
     878    0.76726E-001   0.40288E+001   0.00000E+000  -0.14042E+000   0.00000E+000   0.00000E+000
     879    0.61232E-001   0.41791E+001   0.00000E+000  -0.13806E+000   0.00000E+000   0.00000E+000
     880    0.47072E-001   0.43258E+001   0.00000E+000  -0.13334E+000   0.00000E+000   0.00000E+000
     881    0.34527E-001   0.44683E+001   0.00000E+000  -0.12589E+000   0.00000E+000   0.00000E+000
     882    0.23827E-001   0.46066E+001   0.00000E+000  -0.11527E+000   0.00000E+000   0.00000E+000
     883    0.15132E-001   0.47403E+001   0.00000E+000  -0.10102E+000   0.00000E+000   0.00000E+000
     884    0.85136E-002   0.48696E+001   0.00000E+000  -0.82662E-001   0.00000E+000   0.00000E+000
     885    0.39502E-002   0.49945E+001   0.00000E+000  -0.59773E-001   0.00000E+000   0.00000E+000
     886    0.13275E-002   0.51154E+001   0.00000E+000  -0.32002E-001   0.00000E+000   0.00000E+000
     887    0.25560E-002  -0.14386E+001   0.00000E+000   0.24989E-001   0.00000E+000   0.00000E+000
     888    0.71274E-002  -0.13019E+001   0.00000E+000   0.48207E-001   0.00000E+000   0.00000E+000
     889    0.14362E-001  -0.11705E+001   0.00000E+000   0.69297E-001   0.00000E+000   0.00000E+000
     890    0.23887E-001  -0.10437E+001   0.00000E+000   0.88243E-001   0.00000E+000   0.00000E+000
     891    0.35337E-001  -0.92075E+000   0.00000E+000   0.10502E+000   0.00000E+000   0.00000E+000
     892    0.48366E-001  -0.80100E+000   0.00000E+000   0.11960E+000   0.00000E+000   0.00000E+000
     893    0.62648E-001  -0.68378E+000   0.00000E+000   0.13195E+000   0.00000E+000   0.00000E+000
     894    0.77882E-001  -0.56846E+000   0.00000E+000   0.14203E+000   0.00000E+000   0.00000E+000
     895    0.93791E-001  -0.45448E+000   0.00000E+000   0.14982E+000   0.00000E+000   0.00000E+000
     896    0.11012E+000  -0.34132E+000   0.00000E+000   0.15531E+000   0.00000E+000   0.00000E+000
     897    0.12662E+000  -0.22848E+000   0.00000E+000   0.15849E+000   0.00000E+000   0.00000E+000
     898    0.14308E+000  -0.11553E+000   0.00000E+000   0.15940E+000   0.00000E+000   0.00000E+000
     899    0.15928E+000  -0.20361E-002   0.00000E+000   0.15807E+000   0.00000E+000   0.00000E+000
     900    0.17503E+000   0.11238E+000   0.00000E+000   0.15456E+000   0.00000E+000   0.00000E+000
     901    0.19013E+000   0.22807E+000   0.00000E+000   0.14897E+000   0.00000E+000   0.00000E+000
     902    0.20440E+000   0.34537E+000   0.00000E+000   0.14140E+000   0.00000E+000   0.00000E+000
     903    0.21766E+000   0.46458E+000   0.00000E+000   0.13197E+000   0.00000E+000   0.00000E+000
     904    0.22975E+000   0.58598E+000   0.00000E+000   0.12084E+000   0.00000E+000   0.00000E+000
     905    0.24051E+000   0.70981E+000   0.00000E+000   0.10816E+000   0.00000E+000   0.00000E+000
     906    0.24979E+000   0.83630E+000   0.00000E+000   0.94129E-001   0.00000E+000   0.00000E+000
     907    0.25746E+000   0.96561E+000   0.00000E+000   0.78939E-001   0.00000E+000   0.00000E+000
     908    0.26340E+000   0.10979E+001   0.00000E+000   0.62803E-001   0.00000E+000   0.00000E+000
     909    0.26752E+000   0.12333E+001   0.00000E+000   0.45941E-001   0.00000E+000   0.00000E+000
     910    0.26974E+000   0.13718E+001   0.00000E+000   0.28584E-001   0.00000E+000   0.00000E+000
     911    0.27001E+000   0.15134E+001   0.00000E+000   0.10961E-001   0.00000E+000   0.00000E+000
     912    0.26829E+000   0.16582E+001   0.00000E+000  -0.66949E-002   0.00000E+000   0.00000E+000
     913    0.26459E+000   0.18060E+001   0.00000E+000  -0.24160E-001   0.00000E+000   0.00000E+000
     914    0.25895E+000   0.19566E+001   0.00000E+000  -0.41217E-001   0.00000E+000   0.00000E+000
     915    0.25141E+000   0.21100E+001   0.00000E+000  -0.57662E-001   0.00000E+000   0.00000E+000
     916    0.24207E+000   0.22658E+001   0.00000E+000  -0.73310E-001   0.00000E+000   0.00000E+000
     917    0.23104E+000   0.24238E+001   0.00000E+000  -0.87993E-001   0.00000E+000   0.00000E+000
     918    0.21848E+000   0.25836E+001   0.00000E+000  -0.10156E+000   0.00000E+000   0.00000E+000
     919    0.20456E+000   0.27448E+001   0.00000E+000  -0.11389E+000   0.00000E+000   0.00000E+000
     920    0.18948E+000   0.29071E+001   0.00000E+000  -0.12488E+000   0.00000E+000   0.00000E+000
     921    0.17348E+000   0.30699E+001   0.00000E+000  -0.13442E+000   0.00000E+000   0.00000E+000
     922    0.15678E+000   0.32328E+001   0.00000E+000  -0.14243E+000   0.00000E+000   0.00000E+000
     923    0.13968E+000   0.33953E+001   0.00000E+000  -0.14884E+000   0.00000E+000   0.00000E+000
     924    0.12245E+000   0.35568E+001   0.00000E+000  -0.15354E+000   0.00000E+000   0.00000E+000
     925    0.10538E+000   0.37169E+001   0.00000E+000  -0.15643E+000   0.00000E+000   0.00000E+000
     926    0.88792E-001   0.38749E+001   0.00000E+000  -0.15737E+000   0.00000E+000   0.00000E+000
     927    0.72975E-001   0.40305E+001   0.00000E+000  -0.15618E+000   0.00000E+000   0.00000E+000
     928    0.58223E-001   0.41832E+001   0.00000E+000  -0.15263E+000   0.00000E+000   0.00000E+000
     929    0.44802E-001   0.43325E+001   0.00000E+000  -0.14644E+000   0.00000E+000   0.00000E+000
     930    0.32945E-001   0.44781E+001   0.00000E+000  -0.13727E+000   0.00000E+000   0.00000E+000
     931    0.22835E-001   0.46198E+001   0.00000E+000  -0.12476E+000   0.00000E+000   0.00000E+000
     932    0.14596E-001   0.47575E+001   0.00000E+000  -0.10851E+000   0.00000E+000   0.00000E+000
     933    0.82827E-002   0.48910E+001   0.00000E+000  -0.88132E-001   0.00000E+000   0.00000E+000
     934    0.38834E-002   0.50207E+001   0.00000E+000  -0.63278E-001   0.00000E+000   0.00000E+000
     935    0.13203E-002   0.51466E+001   0.00000E+000  -0.33677E-001   0.00000E+000   0.00000E+000
     936    0.25579E-002  -0.14128E+001   0.00000E+000   0.28156E-001   0.00000E+000   0.00000E+000
     937    0.71341E-002  -0.12784E+001   0.00000E+000   0.54229E-001   0.00000E+000   0.00000E+000
     938    0.14381E-001  -0.11493E+001   0.00000E+000   0.77798E-001   0.00000E+000   0.00000E+000
     939    0.23929E-001  -0.10248E+001   0.00000E+000   0.98854E-001   0.00000E+000   0.00000E+000
     940    0.35419E-001  -0.90426E+000   0.00000E+000   0.11739E+000   0.00000E+000   0.00000E+000
     941    0.48509E-001  -0.78690E+000   0.00000E+000   0.13339E+000   0.00000E+000   0.00000E+000
     942    0.62873E-001  -0.67207E+000   0.00000E+000   0.14684E+000   0.00000E+000   0.00000E+000
     943    0.78211E-001  -0.55918E+000   0.00000E+000   0.15774E+000   0.00000E+000   0.00000E+000
     944    0.94240E-001  -0.44763E+000   0.00000E+000   0.16607E+000   0.00000E+000   0.00000E+000
     945    0.11070E+000  -0.33690E+000   0.00000E+000   0.17186E+000   0.00000E+000   0.00000E+000
     946    0.12734E+000  -0.22647E+000   0.00000E+000   0.17511E+000   0.00000E+000   0.00000E+000
     947    0.14394E+000  -0.11589E+000   0.00000E+000   0.17586E+000   0.00000E+000   0.00000E+000
     948    0.16027E+000  -0.47173E-002   0.00000E+000   0.17417E+000   0.00000E+000   0.00000E+000
     949    0.17614E+000   0.10746E+000   0.00000E+000   0.17010E+000   0.00000E+000   0.00000E+000
     950    0.19133E+000   0.22101E+000   0.00000E+000   0.16376E+000   0.00000E+000   0.00000E+000
     951    0.20566E+000   0.33629E+000   0.00000E+000   0.15525E+000   0.00000E+000   0.00000E+000
     952    0.21895E+000   0.45363E+000   0.00000E+000   0.14471E+000   0.00000E+000   0.00000E+000
     953    0.23102E+000   0.57332E+000   0.00000E+000   0.13230E+000   0.00000E+000   0.00000E+000
     954    0.24171E+000   0.69562E+000   0.00000E+000   0.11819E+000   0.00000E+000   0.00000E+000
     955    0.25087E+000   0.82077E+000   0.00000E+000   0.10258E+000   0.00000E+000   0.00000E+000
     956    0.25835E+000   0.94897E+000   0.00000E+000   0.85686E-001   0.00000E+000   0.00000E+000
     957    0.26405E+000   0.10804E+001   0.00000E+000   0.67737E-001   0.00000E+000   0.00000E+000
     958    0.26786E+000   0.12151E+001   0.00000E+000   0.48975E-001   0.00000E+000   0.00000E+000
     959    0.26971E+000   0.13532E+001   0.00000E+000   0.29652E-001   0.00000E+000   0.00000E+000
     960    0.26955E+000   0.14947E+001   0.00000E+000   0.10027E-001   0.00000E+000   0.00000E+000
     961    0.26736E+000   0.16395E+001   0.00000E+000  -0.96418E-002   0.00000E+000   0.00000E+000
     962    0.26315E+000   0.17876E+001   0.00000E+000  -0.29098E-001   0.00000E+000   0.00000E+000
     963    0.25696E+000   0.19388E+001   0.00000E+000  -0.48095E-001   0.00000E+000   0.00000E+000
     964    0.24888E+000   0.20930E+001   0.00000E+000  -0.66397E-001   0.00000E+000   0.00000E+000
     965    0.23901E+000   0.22497E+001   0.00000E+000  -0.83788E-001   0.00000E+000   0.00000E+000
     966    0.22749E+000   0.24088E+001   0.00000E+000  -0.10007E+000   0.00000E+000   0.00000E+000
     967    0.21449E+000   0.25699E+001   0.00000E+000  -0.11506E+000   0.00000E+000   0.00000E+000
     968    0.20020E+000   0.27326E+001   0.00000E+000  -0.12862E+000   0.00000E+000   0.00000E+000
     969    0.18487E+000   0.28963E+001   0.00000E+000  -0.14060E+000   0.00000E+000   0.00000E+000
     970    0.16871E+000   0.30608E+001   0.00000E+000  -0.15089E+000   0.00000E+000   0.00000E+000
     971    0.15201E+000   0.32254E+001   0.00000E+000  -0.15939E+000   0.00000E+000   0.00000E+000
     972    0.13503E+000   0.33897E+001   0.00000E+000  -0.16601E+000   0.00000E+000   0.00000E+000
     973    0.11806E+000   0.35531E+001   0.00000E+000  -0.17063E+000   0.00000E+000   0.00000E+000
     974    0.10138E+000   0.37152E+001   0.00000E+000  -0.17315E+000   0.00000E+000   0.00000E+000
     975    0.85280E-001   0.38754E+001   0.00000E+000  -0.17342E+000   0.00000E+000   0.00000E+000
     976    0.70027E-001   0.40334E+001   0.00000E+000  -0.17128E+000   0.00000E+000   0.00000E+000
     977    0.55875E-001   0.41886E+001   0.00000E+000  -0.16651E+000   0.00000E+000   0.00000E+000
     978    0.43050E-001   0.43408E+001   0.00000E+000  -0.15887E+000   0.00000E+000   0.00000E+000
     979    0.31743E-001   0.44896E+001   0.00000E+000  -0.14806E+000   0.00000E+000   0.00000E+000
     980    0.22098E-001   0.46349E+001   0.00000E+000  -0.13377E+000   0.00000E+000   0.00000E+000
     981    0.14211E-001   0.47766E+001   0.00000E+000  -0.11566E+000   0.00000E+000   0.00000E+000
     982    0.81293E-002   0.49145E+001   0.00000E+000  -0.93397E-001   0.00000E+000   0.00000E+000
     983    0.38474E-002   0.50487E+001   0.00000E+000  -0.66698E-001   0.00000E+000   0.00000E+000
     984    0.13215E-002   0.51794E+001   0.00000E+000  -0.35339E-001   0.00000E+000   0.00000E+000
